gm,gemeente,id,party,percentage,votes,Color
GM1680,Aa en Hunze,744082,PVV,19.402149574563367,3466,#FF00FF
GM1680,Aa en Hunze,744082,PvdA/GL,17.95230631437528,3207,#A90000
GM1680,Aa en Hunze,744082,VVD,16.222570532915363,2898,#0101DF
GM1680,Aa en Hunze,744082,NSC,15.875503806538289,2836,#F7C106
GM1680,Aa en Hunze,744082,BBB,9.57792207792208,1711,#80ff80
GM1680,Aa en Hunze,744082,D66,5.625839677563816,1005,#9afe2e
GM1680,Aa en Hunze,744082,SP,3.4930586654724585,624,#fe9a2e
GM1680,Aa en Hunze,744082,PvdD,2.507836990595611,448,#c4c400
GM1680,Aa en Hunze,744082,CDA,2.4854455888938647,444,#04b404
GM1680,Aa en Hunze,744082,FvD,1.7577250335871024,314,#7d96be
GM1680,Aa en Hunze,744082,ChristenUnie,1.371473354231975,245,#81f7f3
GM1680,Aa en Hunze,744082,Volt,1.371473354231975,245,#4e2277
GM1680,Aa en Hunze,744082,JA21,0.6269592476489028,112,#242b57
GM1680,Aa en Hunze,744082,BVNL,0.4758172861621138,85,NA
GM1680,Aa en Hunze,744082,50PLUS,0.33587102552619796,60,#b30059
GM1680,Aa en Hunze,744082,SGP,0.2407075682937752,43,#81F7F3
GM1680,Aa en Hunze,744082,DENK,0.23510971786833856,42,#00a6a6
GM1680,Aa en Hunze,744082,BIJ1,0.11755485893416928,21,#ff8040
GM1680,Aa en Hunze,744082,Piratenpartij - De Groenen,0.08956560680698611,16,NA
GM1680,Aa en Hunze,744082,Samen voor Nederland,0.08396775638154949,15,NA
GM1680,Aa en Hunze,744082,Splinter,0.07836990595611285,14,NA
GM1680,Aa en Hunze,744082,LEF - Voor de Nieuwe Generatie,0.05038065382892969,9,NA
GM1680,Aa en Hunze,744082,LP (Libertaire Partij),0.02239140170174652,4,NA
GM0358,Aalsmeer,744203,VVD,25.070379280339868,4898,#0101DF
GM0358,Aalsmeer,744203,PVV,25.060142294108616,4896,#FF00FF
GM0358,Aalsmeer,744203,NSC,12.340686901776117,2411,#F7C106
GM0358,Aalsmeer,744203,PvdA/GL,9.551108153759532,1866,#A90000
GM0358,Aalsmeer,744203,D66,6.689870502124175,1307,#9afe2e
GM0358,Aalsmeer,744203,CDA,3.6955520294825206,722,#04b404
GM0358,Aalsmeer,744203,BBB,3.383323949429288,661,#80ff80
GM0358,Aalsmeer,744203,ChristenUnie,2.2367814915288937,437,#81f7f3
GM0358,Aalsmeer,744203,FvD,2.067871218713211,404,#7d96be
GM0358,Aalsmeer,744203,SP,1.9910938219788092,389,#fe9a2e
GM0358,Aalsmeer,744203,PvdD,1.6481547832318164,322,#c4c400
GM0358,Aalsmeer,744203,DENK,1.3973486205661052,273,#00a6a6
GM0358,Aalsmeer,744203,Volt,1.3308082100629577,260,#4e2277
GM0358,Aalsmeer,744203,JA21,0.9520397195065772,186,#242b57
GM0358,Aalsmeer,744203,SGP,0.6449301325689717,126,#81F7F3
GM0358,Aalsmeer,744203,50PLUS,0.5886267082970773,115,#b30059
GM0358,Aalsmeer,744203,BVNL,0.5783897220658238,113,NA
GM0358,Aalsmeer,744203,BIJ1,0.2610431488969647,51,#ff8040
GM0358,Aalsmeer,744203,Splinter,0.19450273839381685,38,NA
GM0358,Aalsmeer,744203,PartijvdSport,0.07165890361877462,14,NA
GM0358,Aalsmeer,744203,Piratenpartij - De Groenen,0.07165890361877462,14,NA
GM0358,Aalsmeer,744203,Nederland met een PLAN,0.06142191738752112,12,NA
GM0358,Aalsmeer,744203,LEF - Voor de Nieuwe Generatie,0.05118493115626759,10,NA
GM0358,Aalsmeer,744203,LP (Libertaire Partij),0.03071095869376056,6,NA
GM0358,Aalsmeer,744203,Samen voor Nederland,0.03071095869376056,6,NA
GM0197,Aalten,744139,PVV,19.796010368533754,3513,#FF00FF
GM0197,Aalten,744139,NSC,18.51684886735039,3286,#F7C106
GM0197,Aalten,744139,BBB,15.575340921897892,2764,#80ff80
GM0197,Aalten,744139,VVD,11.574439310267104,2054,#0101DF
GM0197,Aalten,744139,PvdA/GL,10.430519553702243,1851,#A90000
GM0197,Aalten,744139,CDA,7.150907246703482,1269,#04b404
GM0197,Aalten,744139,D66,4.040347120477854,717,#9afe2e
GM0197,Aalten,744139,ChristenUnie,3.076749690071002,546,#81f7f3
GM0197,Aalten,744139,SP,2.744280401217176,487,#fe9a2e
GM0197,Aalten,744139,FvD,1.645441226191818,292,#7d96be
GM0197,Aalten,744139,PvdD,1.200270483489237,213,#c4c400
GM0197,Aalten,744139,Volt,0.7663698861715317,136,#4e2277
GM0197,Aalten,744139,JA21,0.6874788684774034,122,#242b57
GM0197,Aalten,744139,SGP,0.6423982869379015,114,#81F7F3
GM0197,Aalten,744139,DENK,0.6198579961681505,110,#00a6a6
GM0197,Aalten,744139,BVNL,0.5691423419362109,101,NA
GM0197,Aalten,744139,50PLUS,0.3493745069311394,62,#b30059
GM0197,Aalten,744139,Samen voor Nederland,0.23667305308238476,42,NA
GM0197,Aalten,744139,BIJ1,0.10143130846387918,18,#ff8040
GM0197,Aalten,744139,Splinter,0.10143130846387918,18,NA
GM0197,Aalten,744139,Piratenpartij - De Groenen,0.06762087230925279,12,NA
GM0197,Aalten,744139,LEF - Voor de Nieuwe Generatie,0.06198579961681506,11,NA
GM0197,Aalten,744139,Nederland met een PLAN,0.03944550884706413,7,NA
GM0197,Aalten,744139,LP (Libertaire Partij),0.00563507269243773,1,NA
GM0059,Achtkarspelen,744064,PVV,34.47947583580669,6157,#FF00FF
GM0059,Achtkarspelen,744064,NSC,16.822534580276642,3004,#F7C106
GM0059,Achtkarspelen,744064,CDA,8.775270202161616,1567,#04b404
GM0059,Achtkarspelen,744064,PvdA/GL,7.694461555692446,1374,#A90000
GM0059,Achtkarspelen,744064,BBB,7.487259898079185,1337,#80ff80
GM0059,Achtkarspelen,744064,VVD,6.860054880439044,1225,#0101DF
GM0059,Achtkarspelen,744064,ChristenUnie,5.157641261130089,921,#81f7f3
GM0059,Achtkarspelen,744064,FvD,3.2144257154057234,574,#7d96be
GM0059,Achtkarspelen,744064,SP,2.2008176065408525,393,#fe9a2e
GM0059,Achtkarspelen,744064,SGP,2.0720165761326093,370,#81F7F3
GM0059,Achtkarspelen,744064,D66,1.9096152769222152,341,#9afe2e
GM0059,Achtkarspelen,744064,PvdD,0.9856078848630788,176,#c4c400
GM0059,Achtkarspelen,744064,BVNL,0.6776054208433667,121,NA
GM0059,Achtkarspelen,744064,JA21,0.5656045248361986,101,#242b57
GM0059,Achtkarspelen,744064,Volt,0.3808030464243714,68,#4e2277
GM0059,Achtkarspelen,744064,50PLUS,0.2800022400179202,50,#b30059
GM0059,Achtkarspelen,744064,Samen voor Nederland,0.08960071680573445,16,NA
GM0059,Achtkarspelen,744064,DENK,0.07840062720501764,14,#00a6a6
GM0059,Achtkarspelen,744064,BIJ1,0.05600044800358403,10,#ff8040
GM0059,Achtkarspelen,744064,LP (Libertaire Partij),0.05040040320322563,9,NA
GM0059,Achtkarspelen,744064,LEF - Voor de Nieuwe Generatie,0.03920031360250882,7,NA
GM0059,Achtkarspelen,744064,Piratenpartij - De Groenen,0.03920031360250882,7,NA
GM0059,Achtkarspelen,744064,Splinter,0.03920031360250882,7,NA
GM0059,Achtkarspelen,744064,Nederland met een PLAN,0.02240017920143361,4,NA
GM0059,Achtkarspelen,744064,Politieke Partij voor Basisinkomen,0.02240017920143361,4,NA
GM0482,Alblasserdam,744249,PVV,24.987633965375103,3031,#FF00FF
GM0482,Alblasserdam,744249,SGP,16.52926628194559,2005,#81F7F3
GM0482,Alblasserdam,744249,NSC,11.788953009068424,1430,#F7C106
GM0482,Alblasserdam,744249,VVD,11.47568013190437,1392,#0101DF
GM0482,Alblasserdam,744249,PvdA/GL,8.854080791426217,1074,#A90000
GM0482,Alblasserdam,744249,ChristenUnie,5.746084089035449,697,#81f7f3
GM0482,Alblasserdam,744249,CDA,4.154987633965375,504,#04b404
GM0482,Alblasserdam,744249,D66,3.2316570486397365,392,#9afe2e
GM0482,Alblasserdam,744249,FvD,2.431986809563067,295,#7d96be
GM0482,Alblasserdam,744249,BBB,2.3742786479802143,288,#80ff80
GM0482,Alblasserdam,744249,SP,2.184666117065128,265,#fe9a2e
GM0482,Alblasserdam,744249,DENK,2.1104699093157464,256,#00a6a6
GM0482,Alblasserdam,744249,PvdD,1.2613355317394888,153,#c4c400
GM0482,Alblasserdam,744249,JA21,0.6760098928277,82,#242b57
GM0482,Alblasserdam,744249,Volt,0.5770816158285244,70,#4e2277
GM0482,Alblasserdam,744249,BVNL,0.5441055234954657,66,NA
GM0482,Alblasserdam,744249,50PLUS,0.5358615004122012,65,#b30059
GM0482,Alblasserdam,744249,BIJ1,0.1731244847485573,21,#ff8040
GM0482,Alblasserdam,744249,Splinter,0.12366034624896947,15,NA
GM0482,Alblasserdam,744249,Nederland met een PLAN,0.06595218466611708,8,NA
GM0482,Alblasserdam,744249,Samen voor Nederland,0.0494641384995878,6,NA
GM0482,Alblasserdam,744249,LEF - Voor de Nieuwe Generatie,0.04122011541632316,5,NA
GM0482,Alblasserdam,744249,PartijvdSport,0.04122011541632316,5,NA
GM0482,Alblasserdam,744249,Piratenpartij - De Groenen,0.04122011541632316,5,NA
GM0613,Albrandswaard,744250,PVV,29.692662552209963,4763,#FF00FF
GM0613,Albrandswaard,744250,VVD,20.7904744093261,3335,#0101DF
GM0613,Albrandswaard,744250,NSC,11.894520291752384,1908,#F7C106
GM0613,Albrandswaard,744250,PvdA/GL,9.930802319057417,1593,#A90000
GM0613,Albrandswaard,744250,D66,5.367495792032916,861,#9afe2e
GM0613,Albrandswaard,744250,CDA,4.058350476902936,651,#04b404
GM0613,Albrandswaard,744250,SP,2.4873760987469606,399,#fe9a2e
GM0613,Albrandswaard,744250,FvD,2.400099744404962,385,#7d96be
GM0613,Albrandswaard,744250,BBB,2.356461567233963,378,#80ff80
GM0613,Albrandswaard,744250,DENK,2.1694408079296803,348,#00a6a6
GM0613,Albrandswaard,744250,PvdD,2.019824200486254,324,#c4c400
GM0613,Albrandswaard,744250,ChristenUnie,1.4151237454024064,227,#81f7f3
GM0613,Albrandswaard,744250,Volt,1.2281029860981234,197,#4e2277
GM0613,Albrandswaard,744250,JA21,1.190698834237267,191,#242b57
GM0613,Albrandswaard,744250,SGP,1.0971884545851256,176,#81F7F3
GM0613,Albrandswaard,744250,50PLUS,0.5735303285331338,92,#b30059
GM0613,Albrandswaard,744250,BVNL,0.5672963032229911,91,NA
GM0613,Albrandswaard,744250,BIJ1,0.3989776198491366,64,#ff8040
GM0613,Albrandswaard,744250,Splinter,0.1184464808927124,19,NA
GM0613,Albrandswaard,744250,Nederland met een PLAN,0.05610622779128483,9,NA
GM0613,Albrandswaard,744250,PartijvdSport,0.05610622779128483,9,NA
GM0613,Albrandswaard,744250,Samen voor Nederland,0.05610622779128483,9,NA
GM0613,Albrandswaard,744250,LP (Libertaire Partij),0.04363817717099931,7,NA
GM0613,Albrandswaard,744250,Piratenpartij - De Groenen,0.02493610124057103,4,NA
GM0613,Albrandswaard,744250,LEF - Voor de Nieuwe Generatie,0.00623402531014275,1,NA
GM0361,Alkmaar,744222,PVV,20.790728357671895,13867,#FF00FF
GM0361,Alkmaar,744222,PvdA/GL,19.816186392395572,13217,#A90000
GM0361,Alkmaar,744222,VVD,15.625655941707398,10422,#0101DF
GM0361,Alkmaar,744222,NSC,11.267204413925455,7515,#F7C106
GM0361,Alkmaar,744222,D66,7.73036672763801,5156,#9afe2e
GM0361,Alkmaar,744222,SP,4.052595280218298,2703,#fe9a2e
GM0361,Alkmaar,744222,BBB,3.787220006596899,2526,#80ff80
GM0361,Alkmaar,744222,PvdD,3.115535698221836,2078,#c4c400
GM0361,Alkmaar,744222,FvD,3.046568112986896,2032,#7d96be
GM0361,Alkmaar,744222,CDA,2.400371825242136,1601,#04b404
GM0361,Alkmaar,744222,DENK,2.0720261477105764,1382,#00a6a6
GM0361,Alkmaar,744222,Volt,1.8996071846232272,1267,#4e2277
GM0361,Alkmaar,744222,ChristenUnie,0.8920807220606316,595,#81f7f3
GM0361,Alkmaar,744222,JA21,0.8021230021889711,535,#242b57
GM0361,Alkmaar,744222,50PLUS,0.7481483702659749,499,#b30059
GM0361,Alkmaar,744222,BVNL,0.6836786710246184,456,NA
GM0361,Alkmaar,744222,BIJ1,0.37182524213619594,248,#ff8040
GM0361,Alkmaar,744222,SGP,0.18591262106809797,124,#81F7F3
GM0361,Alkmaar,744222,Splinter,0.17391825841854328,116,NA
GM0361,Alkmaar,744222,Piratenpartij - De Groenen,0.1514288284506282,101,NA
GM0361,Alkmaar,744222,LP (Libertaire Partij),0.0854598338780773,57,NA
GM0361,Alkmaar,744222,PartijvdSport,0.0854598338780773,57,NA
GM0361,Alkmaar,744222,LEF - Voor de Nieuwe Generatie,0.08096194788449429,54,NA
GM0361,Alkmaar,744222,Nederland met een PLAN,0.07046688056613391,47,NA
GM0361,Alkmaar,744222,Samen voor Nederland,0.06446969924135657,43,NA
GM0141,Almelo,744094,PVV,30.05682653211189,12271,#FF00FF
GM0141,Almelo,744094,NSC,22.79429775143291,9306,#F7C106
GM0141,Almelo,744094,VVD,10.98074756282761,4483,#0101DF
GM0141,Almelo,744094,PvdA/GL,9.94464311958066,4060,#A90000
GM0141,Almelo,744094,BBB,4.71758193308186,1926,#80ff80
GM0141,Almelo,744094,DENK,3.588399549306814,1465,#00a6a6
GM0141,Almelo,744094,D66,3.5737030323813257,1459,#9afe2e
GM0141,Almelo,744094,SP,2.958898740998383,1208,#fe9a2e
GM0141,Almelo,744094,FvD,2.8021358937931713,1144,#7d96be
GM0141,Almelo,744094,CDA,2.326948513202371,950,#04b404
GM0141,Almelo,744094,ChristenUnie,1.702346543869103,695,#81f7f3
GM0141,Almelo,744094,PvdD,1.2075638073776516,493,#c4c400
GM0141,Almelo,744094,Volt,0.8964875324548082,366,#4e2277
GM0141,Almelo,744094,SGP,0.5584676431685691,228,#81F7F3
GM0141,Almelo,744094,JA21,0.5070298339293587,207,#242b57
GM0141,Almelo,744094,BVNL,0.4678391221280557,191,NA
GM0141,Almelo,744094,50PLUS,0.3796600205751237,155,#b30059
GM0141,Almelo,744094,BIJ1,0.18860530054377111,77,#ff8040
GM0141,Almelo,744094,Splinter,0.09797677950325771,40,NA
GM0141,Almelo,744094,Piratenpartij - De Groenen,0.0734825846274433,30,NA
GM0141,Almelo,744094,Samen voor Nederland,0.05143780923921031,21,NA
GM0141,Almelo,744094,LEF - Voor de Nieuwe Generatie,0.03919071180130309,16,NA
GM0141,Almelo,744094,Nederland met een PLAN,0.03184245333855876,13,NA
GM0141,Almelo,744094,PartijvdSport,0.02939303385097732,12,NA
GM0141,Almelo,744094,LP (Libertaire Partij),0.02449419487581443,10,NA
GM0034,Almere,744119,PVV,26.530066389645125,27773,#FF00FF
GM0034,Almere,744119,VVD,15.836079667574152,16578,#0101DF
GM0034,Almere,744119,PvdA/GL,15.000238811673114,15703,#A90000
GM0034,Almere,744119,NSC,11.54129053828151,12082,#F7C106
GM0034,Almere,744119,D66,5.432487940010508,5687,#9afe2e
GM0034,Almere,744119,DENK,4.921430959545303,5152,#00a6a6
GM0034,Almere,744119,SP,3.7961503558293934,3974,#fe9a2e
GM0034,Almere,744119,FvD,3.331900463294646,3488,#7d96be
GM0034,Almere,744119,BBB,2.599226250179109,2721,#80ff80
GM0034,Almere,744119,PvdD,2.441610545923485,2556,#c4c400
GM0034,Almere,744119,BIJ1,1.5188422410087403,1590,#ff8040
GM0034,Almere,744119,ChristenUnie,1.4108993647609496,1477,#81f7f3
GM0034,Almere,744119,Volt,1.295314514973492,1356,#4e2277
GM0034,Almere,744119,CDA,1.1520275111047429,1206,#04b404
GM0034,Almere,744119,50PLUS,0.8387065959784115,878,#b30059
GM0034,Almere,744119,JA21,0.6877776185699956,720,#242b57
GM0034,Almere,744119,BVNL,0.633328557099871,663,NA
GM0034,Almere,744119,SGP,0.32764961551320626,343,#81F7F3
GM0034,Almere,744119,Splinter,0.20060180541624875,210,NA
GM0034,Almere,744119,Piratenpartij - De Groenen,0.12036108324974926,126,NA
GM0034,Almere,744119,Nederland met een PLAN,0.11367435640254096,119,NA
GM0034,Almere,744119,LEF - Voor de Nieuwe Generatie,0.09456942255337442,99,NA
GM0034,Almere,744119,Samen voor Nederland,0.08119596885895783,85,NA
GM0034,Almere,744119,LP (Libertaire Partij),0.05827004823995797,61,NA
GM0034,Almere,744119,Politieke Partij voor Basisinkomen,0.03629937431341644,38,NA
GM0484,Alphen aan den Rijn,744272,PVV,23.12630442605254,16067,#FF00FF
GM0484,Alphen aan den Rijn,744272,VVD,18.92335372436128,13147,#0101DF
GM0484,Alphen aan den Rijn,744272,PvdA/GL,12.417416336811804,8627,#A90000
GM0484,Alphen aan den Rijn,744272,NSC,12.233177401943143,8499,#F7C106
GM0484,Alphen aan den Rijn,744272,D66,6.385030586541922,4436,#9afe2e
GM0484,Alphen aan den Rijn,744272,CDA,4.344008636200072,3018,#04b404
GM0484,Alphen aan den Rijn,744272,BBB,3.9352284994602376,2734,#80ff80
GM0484,Alphen aan den Rijn,744272,SP,2.7448722562072687,1907,#fe9a2e
GM0484,Alphen aan den Rijn,744272,ChristenUnie,2.63260165527168,1829,#81f7f3
GM0484,Alphen aan den Rijn,744272,SGP,2.550557754587981,1772,#81F7F3
GM0484,Alphen aan den Rijn,744272,FvD,2.272759985606333,1579,#7d96be
GM0484,Alphen aan den Rijn,744272,DENK,2.256926952141058,1568,#00a6a6
GM0484,Alphen aan den Rijn,744272,PvdD,1.9935228499460236,1385,#c4c400
GM0484,Alphen aan den Rijn,744272,Volt,1.4609571788413098,1015,#4e2277
GM0484,Alphen aan den Rijn,744272,JA21,0.906801007556675,630,#242b57
GM0484,Alphen aan den Rijn,744272,50PLUS,0.577186038143217,401,#b30059
GM0484,Alphen aan den Rijn,744272,BVNL,0.4663548038862901,324,NA
GM0484,Alphen aan den Rijn,744272,BIJ1,0.25908600215905003,180,#ff8040
GM0484,Alphen aan den Rijn,744272,Splinter,0.14105793450881612,98,NA
GM0484,Alphen aan den Rijn,744272,Piratenpartij - De Groenen,0.10363440086362,72,NA
GM0484,Alphen aan den Rijn,744272,PartijvdSport,0.05469593378913278,38,NA
GM0484,Alphen aan den Rijn,744272,LP (Libertaire Partij),0.05181720043181,36,NA
GM0484,Alphen aan den Rijn,744272,Nederland met een PLAN,0.05037783375314861,35,NA
GM0484,Alphen aan den Rijn,744272,LEF - Voor de Nieuwe Generatie,0.04893846707448722,34,NA
GM0484,Alphen aan den Rijn,744272,Samen voor Nederland,0.04605973371716445,32,NA
GM0484,Alphen aan den Rijn,744272,Politieke Partij voor Basisinkomen,0.01727240014393667,12,NA
GM1723,Alphen-Chaam,744310,PVV,24.215503653818597,1690,#FF00FF
GM1723,Alphen-Chaam,744310,VVD,23.65668433873048,1651,#0101DF
GM1723,Alphen-Chaam,744310,NSC,11.735205616850552,819,#F7C106
GM1723,Alphen-Chaam,744310,BBB,11.00444189711993,768,#80ff80
GM1723,Alphen-Chaam,744310,PvdA/GL,8.826479438314944,616,#A90000
GM1723,Alphen-Chaam,744310,D66,5.54520704972059,387,#9afe2e
GM1723,Alphen-Chaam,744310,CDA,4.628170224960596,323,#04b404
GM1723,Alphen-Chaam,744310,SP,2.908726178535607,203,#fe9a2e
GM1723,Alphen-Chaam,744310,FvD,1.6621292448774896,116,#7d96be
GM1723,Alphen-Chaam,744310,PvdD,1.57615704255624,110,#c4c400
GM1723,Alphen-Chaam,744310,Volt,1.103309929789368,77,#4e2277
GM1723,Alphen-Chaam,744310,JA21,0.8597220232124947,60,#242b57
GM1723,Alphen-Chaam,744310,BVNL,0.7021063189568706,49,NA
GM1723,Alphen-Chaam,744310,50PLUS,0.6304628170224961,44,#b30059
GM1723,Alphen-Chaam,744310,ChristenUnie,0.2579166069637484,18,#81f7f3
GM1723,Alphen-Chaam,744310,DENK,0.2579166069637484,18,#00a6a6
GM1723,Alphen-Chaam,744310,BIJ1,0.1432870038687491,10,#ff8040
GM1723,Alphen-Chaam,744310,Nederland met een PLAN,0.05731480154749964,4,NA
GM1723,Alphen-Chaam,744310,PartijvdSport,0.05731480154749964,4,NA
GM1723,Alphen-Chaam,744310,Splinter,0.05731480154749964,4,NA
GM1723,Alphen-Chaam,744310,Samen voor Nederland,0.04298610116062473,3,NA
GM1723,Alphen-Chaam,744310,SGP,0.04298610116062473,3,#81F7F3
GM1723,Alphen-Chaam,744310,Politieke Partij voor Basisinkomen,0.02865740077374982,2,NA
GM1959,Altena,744311,PVV,29.08631393879457,10588,#FF00FF
GM1959,Altena,744311,NSC,12.826218339651668,4669,#F7C106
GM1959,Altena,744311,VVD,12.64490962035053,4603,#0101DF
GM1959,Altena,744311,SGP,11.677929784077795,4251,#81F7F3
GM1959,Altena,744311,PvdA/GL,6.079336300203286,2213,#A90000
GM1959,Altena,744311,CDA,5.9145101917477065,2153,#04b404
GM1959,Altena,744311,ChristenUnie,5.51343332783913,2007,#81f7f3
GM1959,Altena,744311,BBB,4.845887588594033,1764,#80ff80
GM1959,Altena,744311,D66,2.6811713642107575,976,#9afe2e
GM1959,Altena,744311,FvD,2.376243063567936,865,#7d96be
GM1959,Altena,744311,SP,2.2004285478819847,801,#fe9a2e
GM1959,Altena,744311,PvdD,1.1510356573814626,419,#c4c400
GM1959,Altena,744311,JA21,0.785671116971595,286,#242b57
GM1959,Altena,744311,Volt,0.6565573320147244,239,#4e2277
GM1959,Altena,744311,BVNL,0.5494203615185979,200,NA
GM1959,Altena,744311,50PLUS,0.43404208559969226,158,#b30059
GM1959,Altena,744311,DENK,0.25273336629855503,92,#00a6a6
GM1959,Altena,744311,BIJ1,0.07142464699741773,26,#ff8040
GM1959,Altena,744311,Splinter,0.06318334157463876,23,NA
GM1959,Altena,744311,Piratenpartij - De Groenen,0.03845942530630185,14,NA
GM1959,Altena,744311,Samen voor Nederland,0.03571232349870886,13,NA
GM1959,Altena,744311,LEF - Voor de Nieuwe Generatie,0.03296522169111587,12,NA
GM1959,Altena,744311,PartijvdSport,0.03021811988352288,11,NA
GM1959,Altena,744311,LP (Libertaire Partij),0.02197681446074391,8,NA
GM1959,Altena,744311,Nederland met een PLAN,0.02197681446074391,8,NA
GM1959,Altena,744311,Politieke Partij voor Basisinkomen,0.00824130542277896,3,NA
GM0060,Ameland,744065,PVV,18.542238487343703,608,#FF00FF
GM0060,Ameland,744065,NSC,16.62092101250381,545,#F7C106
GM0060,Ameland,744065,VVD,16.163464470875265,530,#0101DF
GM0060,Ameland,744065,PvdA/GL,14.028667276608722,460,#A90000
GM0060,Ameland,744065,BBB,13.937175968283016,457,#80ff80
GM0060,Ameland,744065,D66,5.458981396767307,179,#9afe2e
GM0060,Ameland,744065,CDA,5.062519060689234,166,#04b404
GM0060,Ameland,744065,SP,2.012808783165599,66,#fe9a2e
GM0060,Ameland,744065,PvdD,1.799329063738945,59,#c4c400
GM0060,Ameland,744065,ChristenUnie,1.5858493443122903,52,#81f7f3
GM0060,Ameland,744065,Volt,1.5858493443122903,52,#4e2277
GM0060,Ameland,744065,FvD,1.1893870082342175,39,#7d96be
GM0060,Ameland,744065,JA21,0.6709362610551998,22,#242b57
GM0060,Ameland,744065,BVNL,0.4269594388533089,14,NA
GM0060,Ameland,744065,50PLUS,0.39646233607807263,13,#b30059
GM0060,Ameland,744065,Piratenpartij - De Groenen,0.15248551387618176,5,NA
GM0060,Ameland,744065,Samen voor Nederland,0.09149130832570906,3,NA
GM0060,Ameland,744065,DENK,0.0609942055504727,2,#00a6a6
GM0060,Ameland,744065,Splinter,0.0609942055504727,2,NA
GM0060,Ameland,744065,SGP,0.0609942055504727,2,#81F7F3
GM0060,Ameland,744065,BIJ1,0.03049710277523635,1,#ff8040
GM0060,Ameland,744065,LEF - Voor de Nieuwe Generatie,0.03049710277523635,1,NA
GM0060,Ameland,744065,Nederland met een PLAN,0.03049710277523635,1,NA
GM0307,Amersfoort,744176,PvdA/GL,21.704735376044567,21428,#A90000
GM0307,Amersfoort,744176,PVV,15.725500126614332,15525,#FF00FF
GM0307,Amersfoort,744176,VVD,15.24335274753102,15049,#0101DF
GM0307,Amersfoort,744176,NSC,10.974930362116991,10835,#F7C106
GM0307,Amersfoort,744176,D66,8.933907318308433,8820,#9afe2e
GM0307,Amersfoort,744176,DENK,4.256267409470752,4202,#00a6a6
GM0307,Amersfoort,744176,ChristenUnie,4.027348695872373,3976,#81f7f3
GM0307,Amersfoort,744176,CDA,3.1187642441124335,3079,#04b404
GM0307,Amersfoort,744176,PvdD,2.9759432767789313,2938,#c4c400
GM0307,Amersfoort,744176,SP,2.912129653076728,2875,#fe9a2e
GM0307,Amersfoort,744176,Volt,2.5555836920739425,2523,#4e2277
GM0307,Amersfoort,744176,BBB,2.1190174727779185,2092,#80ff80
GM0307,Amersfoort,744176,FvD,1.9083312230944545,1884,#7d96be
GM0307,Amersfoort,744176,SGP,0.9683464168143832,956,#81F7F3
GM0307,Amersfoort,744176,JA21,0.6381362370220309,630,#242b57
GM0307,Amersfoort,744176,BVNL,0.4872119523930109,481,NA
GM0307,Amersfoort,744176,50PLUS,0.4588503418586984,453,#b30059
GM0307,Amersfoort,744176,BIJ1,0.4466953659154216,441,#ff8040
GM0307,Amersfoort,744176,Splinter,0.14687262598126108,145,NA
GM0307,Amersfoort,744176,Piratenpartij - De Groenen,0.09116231957457584,90,NA
GM0307,Amersfoort,744176,LP (Libertaire Partij),0.08407191694099772,83,NA
GM0307,Amersfoort,744176,LEF - Voor de Nieuwe Generatie,0.06077487971638389,60,NA
GM0307,Amersfoort,744176,Nederland met een PLAN,0.05165864775892631,51,NA
GM0307,Amersfoort,744176,PartijvdSport,0.04760698911116738,47,NA
GM0307,Amersfoort,744176,Samen voor Nederland,0.04456824512534819,44,NA
GM0307,Amersfoort,744176,Politieke Partij voor Basisinkomen,0.01823246391491517,18,NA
GM0362,Amstelveen,744204,VVD,22.818673435603134,10338,#0101DF
GM0362,Amstelveen,744204,PvdA/GL,20.69749475775301,9377,#A90000
GM0362,Amstelveen,744204,PVV,15.444211455689215,6997,#FF00FF
GM0362,Amstelveen,744204,NSC,10.89283743516168,4935,#F7C106
GM0362,Amstelveen,744204,D66,9.692086966118527,4391,#9afe2e
GM0362,Amstelveen,744204,PvdD,2.748041055071184,1245,#c4c400
GM0362,Amstelveen,744204,SP,2.7193466504800794,1232,#fe9a2e
GM0362,Amstelveen,744204,Volt,2.551594746716698,1156,#4e2277
GM0362,Amstelveen,744204,CDA,2.3154177243129896,1049,#04b404
GM0362,Amstelveen,744204,FvD,2.0593753448846708,933,#7d96be
GM0362,Amstelveen,744204,DENK,1.9931574881359673,903,#00a6a6
GM0362,Amstelveen,744204,BBB,1.7900893941066107,811,#80ff80
GM0362,Amstelveen,744204,ChristenUnie,1.0727292793289924,486,#81f7f3
GM0362,Amstelveen,744204,BIJ1,0.6732148769451495,305,#ff8040
GM0362,Amstelveen,744204,JA21,0.6246551153294339,283,#242b57
GM0362,Amstelveen,744204,50PLUS,0.5231210683147555,237,#b30059
GM0362,Amstelveen,744204,BVNL,0.4723540448074164,214,NA
GM0362,Amstelveen,744204,SGP,0.2670786888864364,121,#81F7F3
GM0362,Amstelveen,744204,Splinter,0.1280211897141596,58,NA
GM0362,Amstelveen,744204,Nederland met een PLAN,0.11477761836441894,52,NA
GM0362,Amstelveen,744204,Piratenpartij - De Groenen,0.11036309458117206,50,NA
GM0362,Amstelveen,744204,PartijvdSport,0.08829047566493764,40,NA
GM0362,Amstelveen,744204,Samen voor Nederland,0.07725416620682043,35,NA
GM0362,Amstelveen,744204,LEF - Voor de Nieuwe Generatie,0.06842511864032667,31,NA
